Exported from Sap Flow Tool (1.5.0) on 19/05/2019 at 21:01
date time,DOY,HRM Sap Flow Meter (SFM1) (SFM1G40O),HRM Sap Flow Meter (SFM1) (SFM1G40O),HRM Sap Flow Meter (SFM1) (SFM1G40O),HRM Sap Flow Meter (SFM1) (SFM1G40O),
dd/MM/yyyy hh:mm:ss.zzz,DOY,0_OuterDownstream(DegC),1_OuterUpstream(DegC),2_InnerDownstream(DegC),3_InnerUpstream(DegC),
01/11/2017 05:00:37.000,305,16.48135948,16.70844269,17.24143982,17.2943058,
01/11/2017 05:00:38.000,305,16.48194885,16.70859337,17.23929977,17.29308319,
01/11/2017 05:00:39.000,305,16.48131752,16.70817947,17.23661995,17.2931633,
01/11/2017 05:00:40.000,305,16.4801445,16.70651054,17.23440552,17.29001999,
01/11/2017 05:00:41.000,305,16.47991371,16.70513535,17.23603439,17.29134941,
01/11/2017 05:00:42.000,305,16.47966194,16.70597839,17.23550606,17.29009056,
01/11/2017 05:00:43.000,305,16.48033714,16.70554352,17.23687172,17.29149818,
01/11/2017 05:00:44.000,305,16.48212051,16.70567894,17.24588585,17.30150032,
01/11/2017 05:00:45.000,305,16.48822594,16.7121582,17.26588821,17.31780243,
01/11/2017 05:00:46.000,305,16.49769592,16.72096062,17.29645729,17.35354424,
01/11/2017 05:00:47.000,305,16.51169205,16.74016762,17.3545475,17.41107941,
01/11/2017 05:00:48.000,305,16.53776932,16.76706314,17.43918228,17.4805584,
01/11/2017 05:00:49.000,305,16.57086945,16.81403923,17.53067589,17.58122253,
01/11/2017 05:00:50.000,305,16.6238842,16.87571716,17.65153885,17.69569397,
01/11/2017 05:00:51.000,305,16.68985939,16.94028091,17.78142548,17.79618454,
01/11/2017 05:00:52.000,305,16.75596046,17.0239296,17.89259148,17.91627693,
01/11/2017 05:00:53.000,305,16.8396759,17.11610603,18.01921272,18.02931976,
01/11/2017 05:00:54.000,305,16.92687607,17.19792366,18.13665009,18.11815071,
01/11/2017 05:00:55.000,305,17.00274277,17.29368591,18.22939682,18.2138176,
01/11/2017 05:00:56.000,305,17.09155273,17.38988686,18.32591057,18.29559326,
01/11/2017 05:00:57.000,305,17.1765976,17.46904755,18.41381454,18.35679245,
01/11/2017 05:00:58.000,305,17.24837303,17.55864716,18.47808266,18.42025185,
01/11/2017 05:00:59.000,305,17.32935715,17.64262581,18.54663277,18.47344971,
01/11/2017 05:01:00.000,305,17.40668106,17.70934105,18.60154724,18.51146889,
01/11/2017 05:01:01.000,305,17.48018456,17.78189659,18.64408302,18.54898643,
01/11/2017 05:01:02.000,305,17.53889275,17.84963226,18.68388557,18.57734108,
01/11/2017 05:01:03.000,305,17.60377502,17.91158676,18.71788406,18.59918594,
01/11/2017 05:01:04.000,305,17.66254044,17.96007538,18.74304008,18.61647034,
01/11/2017 05:01:05.000,305,17.71020699,18.01236153,18.76561165,18.62995911,
01/11/2017 05:01:06.000,305,17.76098824,18.05879402,18.78566742,18.63878632,
01/11/2017 05:01:07.000,305,17.80874634,18.09601974,18.79765511,18.64506531,
01/11/2017 05:01:08.000,305,17.84673119,18.1343956,18.81058693,18.65114212,
01/11/2017 05:01:09.000,305,17.88746643,18.16825676,18.81911469,18.65060234,
01/11/2017 05:01:10.000,305,17.9250412,18.19424057,18.82358551,18.65052223,
01/11/2017 05:01:11.000,305,17.95364189,18.22317314,18.82511711,18.64626122,
01/11/2017 05:01:12.000,305,17.98279572,18.24684715,18.8278141,18.64168549,
01/11/2017 05:01:13.000,305,18.00831223,18.26664352,18.82707596,18.63542747,
01/11/2017 05:01:14.000,305,18.02765846,18.28598595,18.82468414,18.62941933,
01/11/2017 05:01:15.000,305,18.04672241,18.30363274,18.82136917,18.62141037,
01/11/2017 05:01:16.000,305,18.06364632,18.31690025,18.81455994,18.61346436,
01/11/2017 05:01:17.000,305,18.07508278,18.33023834,18.8089695,18.6025238,
01/11/2017 05:01:18.000,305,18.0884304,18.34148026,18.80067253,18.59434891,
01/11/2017 05:01:19.000,305,18.09934044,18.34910202,18.79226685,18.58194923,
01/11/2017 05:01:20.000,305,18.10782433,18.35526085,18.78538322,18.57157516,
01/11/2017 05:01:21.000,305,18.11645889,18.36028481,18.77537727,18.56116676,
01/11/2017 05:01:22.000,305,18.12343788,18.36286163,18.76514053,18.54927063,
01/11/2017 05:01:23.000,305,18.12833214,18.36481667,18.75679398,18.53783226,
01/11/2017 05:01:24.000,305,18.13441658,18.36657906,18.74372864,18.5240078,
01/11/2017 05:01:25.000,305,18.13874054,18.36630058,18.73238182,18.51387787,
01/11/2017 05:01:26.000,305,18.14228058,18.36658859,18.722332,18.50011253,
01/11/2017 05:01:27.000,305,18.14564896,18.36436653,18.71061707,18.48903084,
01/11/2017 05:01:28.000,305,18.14812469,18.36388397,18.69868279,18.47625542,
01/11/2017 05:01:29.000,305,18.14910889,18.36092186,18.6887722,18.46452713,
01/11/2017 05:01:30.000,305,18.14875031,18.35816956,18.67435455,18.4510994,
01/11/2017 05:01:31.000,305,18.14550018,18.3553791,18.66370583,18.43923378,
01/11/2017 05:01:32.000,305,18.14328194,18.34954643,18.65299034,18.42822266,
01/11/2017 05:01:33.000,305,18.14068413,18.34461784,18.63947487,18.41486359,
01/11/2017 05:01:34.000,305,18.13594437,18.33939743,18.62779617,18.40307617,
01/11/2017 05:01:35.000,305,18.13229179,18.33255577,18.6170311,18.39249229,
01/11/2017 05:01:36.000,305,18.12847137,18.32567978,18.60441399,18.38011932,
01/11/2017 05:01:37.000,305,18.12572479,18.31857681,18.59042931,18.37014008,
01/11/2017 05:01:38.000,305,18.12200165,18.3117218,18.57971191,18.35760689,
01/11/2017 05:01:39.000,305,18.11789894,18.30336571,18.56904411,18.34597397,
01/11/2017 05:01:40.000,305,18.11395073,18.29504204,18.55651665,18.33522415,
01/11/2017 05:01:41.000,305,18.10920525,18.28780174,18.54543114,18.32447433,
01/11/2017 05:01:42.000,305,18.10430527,18.2800293,18.53227425,18.3120594,
01/11/2017 05:01:43.000,305,18.09738541,18.27047348,18.52211761,18.30242348,
01/11/2017 05:01:44.000,305,18.09053421,18.26318359,18.51016235,18.29234314,
01/11/2017 05:01:45.000,305,18.08413315,18.25473785,18.49912071,18.28148651,
01/11/2017 05:01:46.000,305,18.07681847,18.24643517,18.48998451,18.27116394,
01/11/2017 05:01:47.000,305,18.06990814,18.23683739,18.47845268,18.2614975,
01/11/2017 05:01:48.000,305,18.0640316,18.22774315,18.46509361,18.24915695,
01/11/2017 05:01:49.000,305,18.05643845,18.21764565,18.454216,18.24135208,
01/11/2017 05:01:50.000,305,18.04824829,18.20923233,18.44360542,18.23015785,
01/11/2017 05:01:51.000,305,18.04205132,18.19897461,18.43362617,18.2205658,
01/11/2017 05:01:52.000,305,18.03393555,18.18904495,18.42378807,18.21140099,
01/11/2017 05:01:53.000,305,18.0269146,18.1805706,18.41443634,18.2032547,
01/11/2017 05:01:54.000,305,18.02064705,18.17138481,18.40126038,18.19226456,
01/11/2017 05:01:55.000,305,18.01173592,18.16376877,18.39157104,18.18394089,
01/11/2017 05:01:56.000,305,18.0055542,18.15321732,18.38386917,18.17533875,
01/11/2017 05:01:57.000,305,17.99778748,18.1436882,18.37122345,18.16614151,
01/11/2017 05:01:58.000,305,17.98922729,18.13517761,18.36166763,18.15834808,
01/11/2017 05:01:59.000,305,17.98056221,18.12550926,18.35219193,18.14816093,
01/11/2017 05:02:00.000,305,17.97327805,18.11433792,18.34369659,18.14075279,
01/11/2017 05:02:01.000,305,17.96475601,18.10405922,18.33456039,18.13243103,
01/11/2017 05:02:02.000,305,17.95677376,18.09546852,18.32640839,18.12557983,
01/11/2017 05:02:03.000,305,17.94950104,18.08641052,18.31673431,18.11590195,
01/11/2017 05:02:04.000,305,17.94119835,18.07699394,18.30662155,18.10856247,
01/11/2017 05:02:05.000,305,17.93274498,18.06835938,18.2985611,18.10123062,
01/11/2017 05:02:06.000,305,17.92505074,18.05899239,18.28957367,18.09331894,
01/11/2017 05:02:07.000,305,17.91660881,18.05010033,18.27923584,18.08742332,
01/11/2017 05:02:08.000,305,17.90700722,18.04132271,18.27126694,18.07800674,
01/11/2017 05:02:09.000,305,17.89941978,18.03145599,18.26299095,18.07007408,
01/11/2017 05:02:10.000,305,17.88911819,18.02112961,18.25595284,18.06363678,
01/11/2017 05:02:11.000,305,17.87999153,18.01315498,18.24775887,18.05619621,
01/11/2017 05:02:12.000,305,17.87168884,18.00276947,18.24059105,18.05012894,
01/11/2017 05:02:13.000,305,17.86472702,17.9943676,18.2308712,18.0419178,
01/11/2017 05:02:14.000,305,17.85622597,17.9861927,18.22290039,18.03584862,
01/11/2017 05:02:15.000,305,17.84776115,17.97756958,18.21532249,18.02893829,
01/11/2017 05:02:16.000,305,17.84063911,17.96820831,18.20837021,18.02300453,
01/11/2017 05:02:17.000,305,17.83292961,17.95992661,18.20036697,18.01617622,
01/11/2017 05:02:18.000,305,17.82514381,17.95144081,18.19363976,18.01046562,
01/11/2017 05:02:19.000,305,17.8189621,17.94413757,18.18382263,18.00226593,
01/11/2017 05:02:20.000,305,17.81077576,17.93651772,18.17724419,17.99738121,
01/11/2017 05:02:21.000,305,17.80431557,17.9285717,18.17033577,17.99014664,
01/11/2017 05:02:22.000,305,17.79597092,17.92034912,18.16298103,17.9845314,
01/11/2017 05:02:23.000,305,17.78931808,17.91304398,18.15520477,17.98005295,
01/11/2017 05:02:24.000,305,17.78141594,17.90521622,18.14929581,17.97281837,
01/11/2017 05:02:25.000,305,17.77552223,17.897892,18.14135361,17.96616745,
01/11/2017 05:02:26.000,305,17.76733017,17.8911705,18.13547707,17.96081352,
01/11/2017 05:02:27.000,305,17.76095581,17.88230515,18.12895966,17.95482254,
01/11/2017 05:02:28.000,305,17.75205421,17.87384224,18.12245178,17.94976807,
01/11/2017 05:02:29.000,305,17.74394417,17.86704063,18.11388779,17.94584084,
01/11/2017 05:30:08.000,305,16.34017754,16.57320404,17.1416111,17.20511818,
01/11/2017 05:30:09.000,305,16.3402729,16.57283974,17.14099121,17.20621681,
01/11/2017 05:30:10.000,305,16.33939552,16.57324219,17.14174461,17.20388985,
01/11/2017 05:30:11.000,305,16.33995247,16.57359695,17.14181328,17.2031002,
01/11/2017 05:30:12.000,305,16.33983421,16.57293129,17.1401329,17.2039814,
01/11/2017 05:30:13.000,305,16.33882141,16.57199669,17.14330292,17.20523071,
01/11/2017 05:30:14.000,305,16.33901978,16.57144356,17.14457321,17.20391273,
01/11/2017 05:30:15.000,305,16.33872032,16.57215881,17.14209175,17.20399094,
01/11/2017 05:30:16.000,305,16.33960342,16.5727005,17.1415844,17.20313263,
01/11/2017 05:30:17.000,305,16.34021378,16.57154655,17.14108276,17.2045517,
01/11/2017 05:30:18.000,305,16.33927155,16.57107353,17.14267349,17.20578957,
01/11/2017 05:30:19.000,305,16.33866119,16.57032776,17.1439209,17.20401764,
01/11/2017 05:30:20.000,305,16.33768654,16.57120323,17.14169121,17.20394897,
01/11/2017 05:30:21.000,305,16.33789062,16.57199669,17.14139175,17.20291901,
01/11/2017 05:30:22.000,305,16.33773994,16.57063866,17.14040375,17.20404053,
01/11/2017 05:30:23.000,305,16.33639526,16.57056808,17.14196205,17.20533752,
01/11/2017 05:30:24.000,305,16.3359127,16.57009697,17.14359093,17.2034893,
01/11/2017 05:30:25.000,305,16.33520126,16.57090187,17.14117241,17.20358086,
01/11/2017 05:30:26.000,305,16.33558083,16.57216835,17.14082146,17.20226288,
01/11/2017 05:30:27.000,305,16.33608437,16.57073975,17.1394062,17.20346832,
01/11/2017 05:30:28.000,305,16.3346386,16.57044029,17.14112473,17.2047596,
01/11/2017 05:30:29.000,305,16.33405495,16.56937218,17.14339256,17.20356941,
01/11/2017 05:30:30.000,305,16.3333416,16.56952286,17.14102364,17.20338821,
01/11/2017 05:30:31.000,305,16.3331871,16.56956482,17.14055443,17.20225143,
01/11/2017 05:30:32.000,305,16.33261299,16.56918335,17.13925171,17.202631,
01/11/2017 05:30:33.000,305,16.33145142,16.56814766,17.14185143,17.20423126,
01/11/2017 05:30:34.000,305,16.33117867,16.56788445,17.14195251,17.20329857,
01/11/2017 05:30:35.000,305,16.33041763,16.56786346,17.14079475,17.20309067,
01/11/2017 05:30:36.000,305,16.33065796,16.56790543,17.14036179,17.2022419,
01/11/2017 05:30:37.000,305,16.33076668,16.56725121,17.1408844,17.20220947,
01/11/2017 05:30:38.000,305,16.33107567,16.56723976,17.14096451,17.20353317,
01/11/2017 05:30:39.000,305,16.33095932,16.56632805,17.13833427,17.20218277,
01/11/2017 05:30:40.000,305,16.3299942,16.56513023,17.13671684,17.19934273,
01/11/2017 05:30:41.000,305,16.33011818,16.56494331,17.13603973,17.19887352,
01/11/2017 05:30:42.000,305,16.330616,16.5648098,17.13765526,17.19875717,
01/11/2017 05:30:43.000,305,16.33270454,16.56568336,17.13804626,17.20091248,
01/11/2017 05:30:44.000,305,16.33569336,16.5676384,17.14691544,17.20958519,
01/11/2017 05:30:45.000,305,16.34368515,16.57444,17.16595078,17.2260704,
01/11/2017 05:30:46.000,305,16.35461807,16.58283997,17.20267868,17.26211357,
01/11/2017 05:30:47.000,305,16.36997986,16.60261154,17.25357056,17.31722641,
01/11/2017 05:30:48.000,305,16.39918327,16.63475037,17.33520126,17.39728928,
01/11/2017 05:30:49.000,305,16.44060898,16.67364693,17.44173431,17.4829483,
01/11/2017 05:30:50.000,305,16.48743439,16.7332325,17.54581261,17.5968399,
01/11/2017 05:30:51.000,305,16.55354118,16.80716133,17.67683792,17.7010479,
01/11/2017 05:30:52.000,305,16.62959099,16.88055992,17.80682755,17.82107162,
01/11/2017 05:30:53.000,305,16.69938087,16.97228432,17.91363716,17.93204498,
01/11/2017 05:30:54.000,305,16.78537369,17.06600571,18.03174591,18.03536606,
01/11/2017 05:30:55.000,305,16.87361908,17.14694786,18.14104271,18.11515236,
01/11/2017 05:30:56.000,305,16.9503231,17.23932076,18.22449684,18.19992828,
01/11/2017 05:30:57.000,305,17.03806114,17.3294487,18.31327438,18.26224136,
01/11/2017 05:30:58.000,305,17.1209259,17.40504265,18.38969612,18.32578659,
01/11/2017 05:30:59.000,305,17.18959808,17.48757553,18.44394875,18.37703896,
01/11/2017 05:31:00.000,305,17.26347542,17.56355667,18.50267601,18.42212677,
01/11/2017 05:31:01.000,305,17.33318901,17.62502098,18.55151749,18.45301056,
01/11/2017 05:31:02.000,305,17.399189,17.69095421,18.58742714,18.48427963,
01/11/2017 05:31:03.000,305,17.45176697,17.75265884,18.62022018,18.50701141,
01/11/2017 05:31:04.000,305,17.50928688,17.80854797,18.6477623,18.52418327,
01/11/2017 05:31:05.000,305,17.56096077,17.85147476,18.66930771,18.53717995,
01/11/2017 05:31:06.000,305,17.60269547,17.89775276,18.68826485,18.54672813,
01/11/2017 05:31:07.000,305,17.6458416,17.93748474,18.70497704,18.55213737,
01/11/2017 05:31:08.000,305,17.68629646,17.96953773,18.71483421,18.55721474,
01/11/2017 05:31:09.000,305,17.71820068,18.00392151,18.72188377,18.55872726,
01/11/2017 05:31:10.000,305,17.75098038,18.03407478,18.72875023,18.55588531,
01/11/2017 05:31:11.000,305,17.7814846,18.05763245,18.73052788,18.55474854,
01/11/2017 05:31:12.000,305,17.80475426,18.08221626,18.73174095,18.55025864,
01/11/2017 05:31:13.000,305,17.83065224,18.10410118,18.72908211,18.54325294,
01/11/2017 05:31:14.000,305,17.85261345,18.11950111,18.72683334,18.53754425,
01/11/2017 05:31:15.000,305,17.87012863,18.13554764,18.72439384,18.52867508,
01/11/2017 05:31:16.000,305,17.88769722,18.14857292,18.7175045,18.51950645,
01/11/2017 05:31:17.000,305,17.90122032,18.15792084,18.71250725,18.51043892,
01/11/2017 05:31:18.000,305,17.91212654,18.16613197,18.70648956,18.50022507,
01/11/2017 05:31:19.000,305,17.92155075,18.17254257,18.69728851,18.48794937,
01/11/2017 05:31:20.000,305,17.92849159,18.17674065,18.69017029,18.47742844,
01/11/2017 05:31:21.000,305,17.9342041,18.17869568,18.68144608,18.4673214,
01/11/2017 05:31:22.000,305,17.94142723,18.18069458,18.67049789,18.45495033,
01/11/2017 05:31:23.000,305,17.94764709,18.18226814,18.65961075,18.44312286,
01/11/2017 05:31:24.000,305,17.95261192,18.1826973,18.64919281,18.4309597,
01/11/2017 05:31:25.000,305,17.95741463,18.1824894,18.63869476,18.41952896,
01/11/2017 05:31:26.000,305,17.96112251,18.1809845,18.62841034,18.40685081,
01/11/2017 05:31:27.000,305,17.96313667,18.17908669,18.61622047,18.39390564,
01/11/2017 05:31:28.000,305,17.96459579,18.17551041,18.6056633,18.38225555,
01/11/2017 05:31:29.000,305,17.9655571,18.17263412,18.59495735,18.37013054,
01/11/2017 05:31:30.000,305,17.96548843,18.16908264,18.58164978,18.35776711,
01/11/2017 05:31:31.000,305,17.96286392,18.16308403,18.5704155,18.34506798,
01/11/2017 05:31:32.000,305,17.95911407,18.15736771,18.55976868,18.33275414,
01/11/2017 05:31:33.000,305,17.95468903,18.15060806,18.54692078,18.32149696,
01/11/2017 05:31:34.000,305,17.94848061,18.14236641,18.53573418,18.30864143,
01/11/2017 05:31:35.000,305,17.94274712,18.13585854,18.52479744,18.29753876,
01/11/2017 05:31:36.000,305,17.93711662,18.1283493,18.51115036,18.28548622,
01/11/2017 05:31:37.000,305,17.93031311,18.12112808,18.50013351,18.27300262,
01/11/2017 05:31:38.000,305,17.92457008,18.11464882,18.48667336,18.2620697,
01/11/2017 05:31:39.000,305,17.91859627,18.1061058,18.47690964,18.25047874,
01/11/2017 05:31:40.000,305,17.91256332,18.09729958,18.46245956,18.23774338,
01/11/2017 05:31:41.000,305,17.90497208,18.08936691,18.45184898,18.22767258,
01/11/2017 05:31:42.000,305,17.8987999,18.07913208,18.44132805,18.21671486,
01/11/2017 05:31:43.000,305,17.89099884,18.0694046,18.42807198,18.20508003,
01/11/2017 05:31:44.000,305,17.88297272,18.06132317,18.41839409,18.19496346,
01/11/2017 05:31:45.000,305,17.8773632,18.05166435,18.40711403,18.18465233,
01/11/2017 05:31:46.000,305,17.87047005,18.04236603,18.39580154,18.17435265,
01/11/2017 05:31:47.000,305,17.86372757,18.03389359,18.38523483,18.16493034,
01/11/2017 05:31:48.000,305,17.85814285,18.02480888,18.37282944,18.15365601,
01/11/2017 05:31:49.000,305,17.85050201,18.01464844,18.36171532,18.14426231,
01/11/2017 05:31:50.000,305,17.84243011,18.00558662,18.35254097,18.1337204,
01/11/2017 05:31:51.000,305,17.83477783,17.99486542,18.34162903,18.12582016,
01/11/2017 05:31:52.000,305,17.82689095,17.98552513,18.33022118,18.11599159,
01/11/2017 05:31:53.000,305,17.81766891,17.97677231,18.32131386,18.10496902,
01/11/2017 05:31:54.000,305,17.81012344,17.96608734,18.31190872,18.09682846,
01/11/2017 05:31:55.000,305,17.80167198,17.95752144,18.30130959,18.08831787,
01/11/2017 05:31:56.000,305,17.79446793,17.94736862,18.28972816,18.07724571,
01/11/2017 05:31:57.000,305,17.78466415,17.9365654,18.27926826,18.06794739,
01/11/2017 05:31:58.000,305,17.77503014,17.92811203,18.26876068,18.06054115,
01/11/2017 05:31:59.000,305,17.76667786,17.91791725,18.26040459,18.05111313,
01/11/2017 05:32:00.000,305,17.75741386,17.90702248,18.25012589,18.04348183,
01/11/2017 05:32:01.000,305,17.74858093,17.89803123,18.24030876,18.03631973,
01/11/2017 05:32:02.000,305,17.74077034,17.88858986,18.23158264,18.0260849,
01/11/2017 05:32:03.000,305,17.73192596,17.87746429,18.22215652,18.01890182,
01/11/2017 05:32:04.000,305,17.72392273,17.86902237,18.21262169,18.01233482,
01/11/2017 05:32:05.000,305,17.71669769,17.86003494,18.20430946,18.00249672,
01/11/2017 05:32:06.000,305,17.70772743,17.85007477,18.19495201,17.99640846,
01/11/2017 05:32:07.000,305,17.69925308,17.84197998,18.18687057,17.98862457,
01/11/2017 05:32:08.000,305,17.69132996,17.83310509,18.17932892,17.98043251,
01/11/2017 05:32:09.000,305,17.68203735,17.82367516,18.17010498,17.97366905,
01/11/2017 05:32:10.000,305,17.67212105,17.8153286,18.16315269,17.96526337,
01/11/2017 05:32:11.000,305,17.66464043,17.80396271,18.1550808,17.95847321,
01/11/2017 05:32:12.000,305,17.65666771,17.79488564,18.14538765,17.95266533,
01/11/2017 05:32:13.000,305,17.64871216,17.78606987,18.13622856,17.94623184,
01/11/2017 05:32:14.000,305,17.64109802,17.77759552,18.12913132,17.93794441,
01/11/2017 05:32:15.000,305,17.63278961,17.76886368,18.12006378,17.93037224,
01/11/2017 05:32:16.000,305,17.62369537,17.76105309,18.11321259,17.92507172,
01/11/2017 05:32:17.000,305,17.6144619,17.75229454,18.10507202,17.91760826,
01/11/2017 05:32:18.000,305,17.60695457,17.74212074,18.09884644,17.9122963,
01/11/2017 05:32:19.000,305,17.59921265,17.73406982,18.09003067,17.90650558,
01/11/2017 05:32:20.000,305,17.59199905,17.72503853,18.08416557,17.90008163,
01/11/2017 05:32:21.000,305,17.5837059,17.71547508,18.07489014,17.89268684,
01/11/2017 05:32:22.000,305,17.57455444,17.70787239,18.06955528,17.88653755,
01/11/2017 05:32:23.000,305,17.56716347,17.69755936,18.0631752,17.88184547,
01/11/2017 05:32:24.000,305,17.55897903,17.68781281,18.05472374,17.87619209,
01/11/2017 05:32:25.000,305,17.54946136,17.68157196,18.04809189,17.86909103,
01/11/2017 05:32:26.000,305,17.54122353,17.6727562,18.04058266,17.86346054,
01/11/2017 05:32:27.000,305,17.5343895,17.66348648,18.03533936,17.85903549,
01/11/2017 05:32:28.000,305,17.52651215,17.65533257,18.02824783,17.8530941,
01/11/2017 05:32:29.000,305,17.51932144,17.64783478,18.02254486,17.84856415,
01/11/2017 06:00:08.000,305,16.3225441,16.55236053,17.07939529,17.15029335,
01/11/2017 06:00:09.000,305,16.32322502,16.55167389,17.0807724,17.1503582,
01/11/2017 06:00:10.000,305,16.32297325,16.55371284,17.07964516,17.14922523,
01/11/2017 06:00:11.000,305,16.32291412,16.55360603,17.08048439,17.14917755,
01/11/2017 06:00:12.000,305,16.32272148,16.55370712,17.08136368,17.14955711,
01/11/2017 06:00:13.000,305,16.32364273,16.55351448,17.08049393,17.14912415,
01/11/2017 06:00:14.000,305,16.32429504,16.55296135,17.07959175,17.15024567,
01/11/2017 06:00:15.000,305,16.32354546,16.55277824,17.08058548,17.15132332,
01/11/2017 06:00:16.000,305,16.32360458,16.55249977,17.08247375,17.14948845,
01/11/2017 06:00:17.000,305,16.32337379,16.55322456,17.08015251,17.14945602,
01/11/2017 06:00:18.000,305,16.32395744,16.55388451,17.08020592,17.14844704,
01/11/2017 06:00:19.000,305,16.32476616,16.55303192,17.07892609,17.14991379,
01/11/2017 06:00:20.000,305,16.32437515,16.55319214,17.08034515,17.15102386,
01/11/2017 06:00:21.000,305,16.32468605,16.55254364,17.08184433,17.14946556,
01/11/2017 06:00:22.000,305,16.32463837,16.55376625,17.0809536,17.14952469,
01/11/2017 06:00:23.000,305,16.32620239,16.55412674,17.07911682,17.14984512,
01/11/2017 06:00:24.000,305,16.32650185,16.55382538,17.07901573,17.14917755,
01/11/2017 06:00:25.000,305,16.3265934,16.55382538,17.0800457,17.15043831,
01/11/2017 06:00:26.000,305,16.32731628,16.55352592,17.08087349,17.15009689,
01/11/2017 06:00:27.000,305,16.3271122,16.55435753,17.08011436,17.14957809,
01/11/2017 06:00:28.000,305,16.32754707,16.5550499,17.08013725,17.14870834,
01/11/2017 06:00:29.000,305,16.32824898,16.55472183,17.07898331,17.14934921,
01/11/2017 06:00:30.000,305,16.32776642,16.55493164,17.07970428,17.15009689,
01/11/2017 06:00:31.000,305,16.32728386,16.55425072,17.08108139,17.15003777,
01/11/2017 06:00:32.000,305,16.32654572,16.55353546,17.08167267,17.15136528,
01/11/2017 06:00:33.000,305,16.32671165,16.5542984,17.07900429,17.15101433,
01/11/2017 06:00:34.000,305,16.32685661,16.55393791,17.07903671,17.14944458,
01/11/2017 06:00:35.000,305,16.32552147,16.55369759,17.07958603,17.15008545,
01/11/2017 06:00:36.000,305,16.32522202,16.55321312,17.0807724,17.149786,
01/11/2017 06:00:37.000,305,16.32462692,16.55356216,17.08017349,17.14979744,
01/11/2017 06:00:38.000,305,16.3245945,16.55358505,17.08010483,17.14923668,
01/11/2017 06:00:39.000,305,16.32350349,16.55254745,17.07824707,17.14809036,
01/11/2017 06:00:40.000,305,16.32241058,16.55126572,17.07659912,17.14641953,
01/11/2017 06:00:41.000,305,16.32214737,16.55126572,17.07780457,17.14582062,
01/11/2017 06:00:42.000,305,16.32245255,16.55186653,17.07780457,17.14760971,
01/11/2017 06:00:43.000,305,16.32269287,16.5542984,17.07729721,17.14828682,
01/11/2017 06:00:44.000,305,16.32291412,16.55726051,17.08807755,17.15494156,
01/11/2017 06:00:45.000,305,16.32783508,16.56433105,17.10809135,17.17577744,
01/11/2017 06:00:46.000,305,16.33360481,16.57781601,17.14023399,17.21163368,
01/11/2017 06:00:47.000,305,16.34951782,16.60102272,17.19708633,17.26833725,
01/11/2017 06:00:48.000,305,16.37774086,16.62999916,17.2815876,17.33705902,
01/11/2017 06:00:49.000,305,16.41956902,16.67765617,17.3715229,17.43436813,
01/11/2017 06:00:50.000,305,16.46603012,16.73806953,17.49456787,17.54838181,
01/11/2017 06:00:51.000,305,16.53072166,16.81138611,17.62652206,17.64919853,
01/11/2017 06:00:52.000,305,16.60693169,16.88274574,17.73971176,17.76839447,
01/11/2017 06:00:53.000,305,16.67718506,16.97204208,17.86847115,17.88036537,
01/11/2017 06:00:54.000,305,16.76494789,17.06518745,17.98727226,17.96848679,
01/11/2017 06:00:55.000,305,16.85421371,17.14452934,18.09737968,18.06199265,
01/11/2017 06:00:56.000,305,16.93107414,17.23778343,18.18299675,18.14188385,
01/11/2017 06:00:57.000,305,17.01933479,17.32712746,18.2725296,18.21262169,
01/11/2017 06:00:58.000,305,17.10456276,17.40063477,18.35281372,18.26432419,
01/11/2017 06:00:59.000,305,17.18699455,17.48088837,18.41054153,18.31654167,
01/11/2017 06:01:00.000,305,17.25325012,17.55542564,18.47219658,18.36074638,
01/11/2017 06:01:01.000,305,17.32670975,17.62520218,18.52324486,18.38963699,
01/11/2017 06:01:02.000,305,17.3966217,17.67993164,18.56124687,18.4196682,
01/11/2017 06:01:03.000,305,17.45216179,17.74002075,18.59766388,18.44161797,
01/11/2017 06:01:04.000,305,17.51412773,17.7947731,18.62696838,18.45738602,
01/11/2017 06:01:05.000,305,17.57102776,17.83733749,18.65062332,18.46982956,
01/11/2017 06:01:06.000,305,17.61712837,17.88305855,18.67126846,18.47816277,
01/11/2017 06:01:07.000,305,17.66656303,17.92462921,18.68713188,18.4831543,
01/11/2017 06:01:08.000,305,17.71244049,17.9552021,18.70072746,18.48789024,
01/11/2017 06:01:09.000,305,17.74807358,17.98963356,18.70936775,18.48670578,
01/11/2017 06:01:10.000,305,17.78581238,18.01956558,18.71688461,18.48443985,
01/11/2017 06:01:11.000,305,17.82102394,18.04219627,18.72129059,18.48246384,
01/11/2017 06:01:12.000,305,17.84709358,18.06597137,18.72328186,18.47615433,
01/11/2017 06:01:13.000,305,17.87598419,18.08750343,18.72167587,18.47070122,
01/11/2017 06:01:14.000,305,17.90141869,18.10247421,18.71938515,18.46293068,
01/11/2017 06:01:15.000,305,17.9209156,18.1190834,18.71745682,18.45261955,
01/11/2017 06:01:16.000,305,17.94156075,18.13263893,18.71351624,18.44381332,
01/11/2017 06:01:17.000,305,17.96020889,18.14284706,18.70742798,18.4346714,
01/11/2017 06:01:18.000,305,17.97483444,18.15403175,18.70068932,18.42211723,
01/11/2017 06:01:19.000,305,17.98978996,18.16276169,18.6919117,18.40981865,
